Timestamp,Rainfall at Nayabazar - Namsaling,Rainfall at Sandakpur - Valley,Water Level at Mai Khola,Rainfall at Mai Beni,Rainfall at Pashupatingar,Rainfall at Sandakpur - Hilltop
2024-09-02T09:45:00+00:00,23.2000007629,0.0,1.31999969482,0.0,0.0,0.0
2024-09-02T09:55:00+00:00,,,1.31599998474,0.0,0.0,0.0
2024-09-02T10:00:00+00:00,0.20000000298,0.0,,0.0,0.0,0.0
2024-09-02T10:05:00+00:00,,,1.31899929047,0.0,0.0,0.0
2024-09-02T10:15:00+00:00,0.0,0.0,1.31799983978,0.0,0.0,0.0
2024-09-02T10:25:00+00:00,,,1.31599998474,0.0,0.0,0.0
2024-09-02T10:30:00+00:00,0.0,0.20000000298,,0.0,0.0,0.0
2024-09-02T10:35:00+00:00,,,1.32999992371,0.0,0.0,0.0
2024-09-02T10:45:00+00:00,0.0,0.0,1.35599994659,0.0,0.0,0.0
2024-09-02T10:55:00+00:00,,,1.41499996185,0.0,0.0,0.0
2024-09-02T11:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T11:05:00+00:00,,,1.53399944305,0.0,0.0,0.0
2024-09-02T11:15:00+00:00,0.0,0.0,1.56699943542,0.0,0.0,0.0
2024-09-02T11:25:00+00:00,,,1.62899971008,0.0,0.0,0.0
2024-09-02T11:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T11:35:00+00:00,,,1.67099952698,0.0,0.0,0.0
2024-09-02T11:45:00+00:00,0.0,0.0,1.65399932861,0.0,0.0,0.0
2024-09-02T11:55:00+00:00,,,1.63499927521,0.0,0.0,0.0
2024-09-02T12:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T12:05:00+00:00,,,1.60799980164,0.0,0.0,0.0
2024-09-02T12:15:00+00:00,0.0,0.0,1.60400009155,0.0,0.0,0.0
2024-09-02T12:25:00+00:00,,,1.57299995422,0.0,0.0,0.0
2024-09-02T12:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T12:35:00+00:00,,,1.5579996109,0.0,0.0,0.0
2024-09-02T12:45:00+00:00,0.0,0.0,1.5359992981,0.0,0.0,0.0
2024-09-02T12:55:00+00:00,,,1.52199935913,0.0,0.0,0.0
2024-09-02T13:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T13:05:00+00:00,,,1.57599925995,0.0,0.0,0.0
2024-09-02T13:15:00+00:00,0.0,0.0,1.70399951935,0.0,0.0,0.0
2024-09-02T13:25:00+00:00,,,1.65399932861,0.0,0.0,0.0
2024-09-02T13:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T13:35:00+00:00,,,1.66599941254,0.0,0.0,0.0
