dateTime,t+1,t+2,t+3,t+4
2024-02-14 15:00:00,2.207232460730265,2.1446413360199283,2.4435348701239956,2.3902942265913576
2024-02-14 16:00:00,2.1346314206004307,2.0724424194279965,2.3716743235371878,2.3165352793898455
2024-02-14 17:00:00,1.9874481520103762,1.9326473850755312,2.238746642696769,2.190139090405177
2024-02-14 18:00:00,1.8561484484117345,1.8090715409351936,2.120871258450104,2.0826921690332156
2024-02-14 19:00:00,1.7154139072133852,1.6761547886202375,1.9915854331795202,1.9704295504814047
2024-02-14 20:00:00,1.6309702491471219,1.5985182803967557,1.9174006164119715,1.9098088092253223
2024-02-14 21:00:00,1.6364633051309412,1.610216669854992,1.934971820102203,1.9340949765845663
2024-02-14 22:00:00,1.7348580720553775,1.7137090935502983,2.046402678569666,2.045355654404194
2024-02-14 23:00:00,1.8605631332533483,1.843288875106223,2.1832486008087217,2.1832851360328047
2024-02-15 00:00:00,1.9823247495885818,1.966964572179852,2.3114203164847993,2.3203785986381398
2024-02-15 01:00:00,2.0930999813026188,2.0785637222554247,2.4257476428526163,2.4437862711135545
2024-02-15 02:00:00,2.26747888814177,2.2485181709485698,2.5919582049635,2.6139982922975986
2024-02-15 03:00:00,2.4042700843565212,2.3767125614056606,2.7125545792951034,2.723172539167984
2024-02-15 04:00:00,2.536893612435286,2.4891729932818656,2.8086734227663888,2.7896376557026787
2024-02-15 05:00:00,2.669880183898595,2.5993296583947108,2.90110203767958,2.8538149336630187
2024-02-15 06:00:00,2.6851213126310305,2.6078819137823883,2.904037174360921,2.848687435754438
2024-02-15 07:00:00,2.621884105177321,2.5480513194520835,2.8454440524379114,2.7924831828727052
2024-02-15 08:00:00,2.6843221131676995,2.6017015485697685,2.8930589174861097,2.830896931335359
2024-02-15 09:00:00,2.687428210784545,2.6008182947551233,2.8886371783584117,2.8214252564925753
2024-02-15 10:00:00,2.6167262146119685,2.5341512486604136,2.823379029937653,2.7586628609488626
2024-02-15 11:00:00,2.49295031841103,2.4233828032662603,2.720241414923126,2.670072718622514
2024-02-15 12:00:00,2.441534726894291,2.3736015115981175,2.6698979290152525,2.6209424625765956
2024-02-15 13:00:00,2.4773759142038547,2.397789989376449,2.6839889529275167,2.619821699195492
2024-02-15 14:00:00,2.4167668317645155,2.3365125059442686,2.619853693864104,2.5540685543498713
2024-02-15 15:00:00,2.283392245083343,2.213111570669778,2.5047299959459832,2.4457403896843037
2024-02-15 16:00:00,2.1762796418866985,2.1112824753161155,2.407765877270146,2.3505295298020576
2024-02-15 17:00:00,2.039999029969033,1.9824620595371252,2.286678155214835,2.2358547551686048
2024-02-15 18:00:00,1.9378523412172357,1.8872826470701083,2.1968039679141342,2.153732901272766
2024-02-15 19:00:00,1.843522833760626,1.801238971212199,2.117347036283011,2.086002475691393
2024-02-15 20:00:00,1.8232076007271194,1.7874563188334596,2.1093514881458173,2.0869312938667273
2024-02-15 21:00:00,1.8979584582168134,1.8679686781562186,2.196497197243777,2.1807561188649145
2024-02-15 22:00:00,2.0146439266088665,1.989575484528359,2.3252802127759318,2.321536714853866
2024-02-15 23:00:00,2.1449899640291252,2.1242954581018565,2.4662538389860282,2.4782935020662293
2024-02-16 00:00:00,2.259031391658696,2.2420226347860575,2.5877477251824224,2.613625092056595
2024-02-16 01:00:00,2.3634541053133855,2.3491994154097813,2.698872108436185,2.7331391285455147
2024-02-16 02:00:00,2.466914779992118,2.44877842015582,2.7973686995512446,2.8270693208818454
2024-02-16 03:00:00,2.5619681770755993,2.5311833983465712,2.869812880805179,2.8812205628132146
2024-02-16 04:00:00,2.698139076049136,2.641578444111851,2.959481319911312,2.9384235538875703
2024-02-16 05:00:00,2.7663878191413707,2.6964589716212193,3.0037828847313905,2.9665093029791776
2024-02-16 06:00:00,2.870819266625677,2.783980725611084,3.0806636333627475,3.0240307514924365
2024-02-16 07:00:00,2.882220757609015,2.7898817478664664,3.0826277771082866,3.0170773728307063
2024-02-16 08:00:00,2.8660157613702517,2.771446442198099,3.061381989526513,2.9906979840225527
2024-02-16 09:00:00,2.7451855809717887,2.6599210895375274,2.951015500518666,2.8882096503348955
2024-02-16 10:00:00,2.6173559115584095,2.5437267167117676,2.841133397267592,2.788311309630494
2024-02-16 11:00:00,2.550717647746739,2.482755223239327,2.783381075866357,2.736573582188564
2024-02-16 12:00:00,2.499504179728232,2.4340417486641064,2.7352753835585997,2.6909466216650593
2024-02-16 13:00:00,2.4473561336660756,2.3823291836832383,2.681816189182439,2.637084570502077
2024-02-16 14:00:00,2.400225257099786,2.3334407671194373,2.6292930386445708,2.5812580890439207
2024-02-16 15:00:00,2.342669005211594,2.2761321177482667,2.571135621545527,2.5212063241440767
2024-02-16 16:00:00,2.2796978789302353,2.2149524355415737,2.5116760831446134,2.4600970364307715
2024-02-16 17:00:00,2.1872461860658365,2.128354683237385,2.431003283364858,2.3825221141575597
2024-02-16 18:00:00,2.0521796891943587,2.0031206295416006,2.316305995308388,2.278120776663469
2024-02-16 19:00:00,1.9308755425585646,1.8936039004608536,2.2158471293098803,2.1905485703585987
2024-02-16 20:00:00,1.8660452745815483,1.8378342098939935,2.1676473175556463,2.1541133034506186
2024-02-16 21:00:00,1.8826731354007844,1.8609790476211057,2.197202873099798,2.1920937498976305
2024-02-16 22:00:00,1.9654666874218432,1.948017023731115,2.290151143962752,2.295047322391273
2024-02-16 23:00:00,2.0783237703577027,2.0641625720996704,2.4115687246185895,2.4301319646075616
2024-02-17 00:00:00,2.198693321398857,2.187003201003098,2.538608533086012,2.5699528670792966
2024-02-17 01:00:00,2.3130083201584677,2.3031366322649056,2.6564552223245474,2.697762358221904
2024-02-17 02:00:00,2.4118308441565954,2.4002505269667,2.7539282284576823,2.7932425596652055
2024-02-17 03:00:00,2.535604654981068,2.510306362003603,2.8536973919667745,2.8737465871180787
2024-02-17 04:00:00,2.694465698920848,2.638020597329712,2.9560125301836644,2.935528676298045
2024-02-17 05:00:00,2.9113710432595137,2.822681665489818,3.1201433375581673,3.0644127042980074
2024-02-17 06:00:00,3.095694080940525,2.9833247563037606,3.27385845432265,3.1933154687772993
2024-02-17 07:00:00,3.1193917647140803,2.9998121727928293,3.28690540071246,3.197379249009287
2024-02-17 08:00:00,3.1121712764381178,2.989654335886046,3.2742298205634297,3.180205135108404
2024-02-17 09:00:00,2.9737001740418423,2.8598776704206563,3.1417700823474712,3.0505588533594636
2024-02-17 10:00:00,2.747312088911086,2.65124548077113,2.9340736188601464,2.8566992793191566
2024-02-17 11:00:00,2.622999592556073,2.536721458101062,2.8228662319654894,2.7538508456609323
2024-02-17 12:00:00,2.501323874823337,2.42585650974373,2.7172091156939957,2.6592597679538237
2024-02-17 13:00:00,2.3770068995326428,2.3135309673377,2.611996790303207,2.568859049411061
2024-02-17 14:00:00,2.351028868686363,2.283746087492756,2.578143023113949,2.527889236421575
2024-02-17 15:00:00,2.292699535703737,2.2242738791039143,2.5176145481835985,2.461838551220408
2024-02-17 16:00:00,2.1678319258339247,2.104694662142176,2.403148475499393,2.3482606966042923
2024-02-17 17:00:00,2.030234418893075,1.9722631442377179,2.276092364991568,2.2245792912799605
2024-02-17 18:00:00,1.8582254882146458,1.811665044341205,2.124060524681425,2.0869497911224335
2024-02-17 19:00:00,1.7319929014143864,1.6937733754191948,2.0106505790902145,1.9898968344901973
2024-02-17 20:00:00,1.6785191026497746,1.6480964704635206,1.9703948917584833,1.9623407559616115
2024-02-17 21:00:00,1.766955264560939,1.7429304574589617,2.074049846398654,2.0687588136642705
2024-02-17 22:00:00,1.9640414522909855,1.9440820962828913,2.28380198239521,2.2849285468245526
2024-02-17 23:00:00,2.12230716848082,2.1075848745445867,2.455226439720005,2.4766511578659913
2024-02-18 00:00:00,2.268184230549021,2.258696873804434,2.6127593405618073,2.6540835373286966
2024-02-18 01:00:00,2.412881359748098,2.4072005935535397,2.7677878080242655,2.8183073001664534
2024-02-18 02:00:00,2.541070006414749,2.527792640489287,2.885478050429971,2.9294351745233933
2024-02-18 03:00:00,2.670568475997364,2.6353075754680897,2.977093854469565,2.9970869596969547
2024-02-18 04:00:00,2.7791745810668513,2.720507121222137,3.042572393662545,3.0328701452387867
2024-02-18 05:00:00,2.870591377148843,2.7935531898774175,3.100212141464432,3.066169724209219
2024-02-18 06:00:00,2.867177098224619,2.7841664158037855,3.08409435554679,3.0369315091831033
2024-02-18 07:00:00,2.830951534812142,2.7454562589848064,3.0409792284985144,2.9845320694863666
2024-02-18 08:00:00,2.764935392036204,2.6806288635992,2.9735353767777006,2.9135319795006307
2024-02-18 09:00:00,2.640097532105298,2.5640041025970115,2.8599636850981534,2.804898973986851
2024-02-18 10:00:00,2.5148467995203028,2.4503763665394276,2.7533548923734603,2.7109623999357306
2024-02-18 11:00:00,2.4539925997454524,2.393472886404587,2.697844218840563,2.6598265829519843
2024-02-18 12:00:00,2.387038441835293,2.3301150217407796,2.635434885512478,2.6015979590385703
2024-02-18 13:00:00,2.3243946760575103,2.2691419650673543,2.575027947000556,2.540577172500861
2024-02-18 14:00:00,2.294580813765456,2.2345197362798346,2.5356859740764723,2.491833689401972
2024-02-18 15:00:00,2.2007186912632095,2.1422389073740424,2.445297518761815,2.3982078369348585
2024-02-18 16:00:00,2.144423604378766,2.0827166792491307,2.38248614657501,2.328432477071287
2024-02-18 17:00:00,2.04623799196222,1.986109347458233,2.2874614932853805,2.2328364367862354
2024-02-18 18:00:00,1.9052093509693169,1.8540404375044288,2.162566657560862,2.1184116799601775
2024-02-18 19:00:00,1.7364151596473787,1.696153959049535,2.01130401447888,1.9878296099068742
2024-02-18 20:00:00,1.6296924084872357,1.5988419614788523,1.919164911059493,1.9136733219773234
2024-02-18 21:00:00,1.674017843976113,1.6505496775374764,1.979103629259028,1.9793177603671739
2024-02-18 22:00:00,1.8382122739446654,1.81974460103502,2.157968006857199,2.1566141358325437
2024-02-18 23:00:00,1.990850257824015,1.9756264870256497,2.320280586200277,2.3301312568101014
2024-02-19 00:00:00,2.1123284456521505,2.100577529941194,2.4508347599448514,2.475228601284365
2024-02-19 01:00:00,2.247877989186044,2.2366458251342705,2.5886413224918563,2.623544579668918
2024-02-19 02:00:00,2.3645105001822095,2.351945211652428,2.703191038767412,2.739821699661677
2024-02-19 03:00:00,2.4825329697503196,2.458976173754535,2.8018385373448704,2.8220027474076446
2024-02-19 04:00:00,2.602606052964481,2.555531681691395,2.8784609006101625,2.8643857190352007
2024-02-19 05:00:00,2.703196123775499,2.6342230485650595,2.9389804146544507,2.8966694484172195
2024-02-19 06:00:00,2.735027807935713,2.6553154984081777,2.9510249693583326,2.8948884076485855
2024-02-19 07:00:00,2.7347151862249324,2.6489680645818976,2.9392717320313166,2.8754171284540853
2024-02-19 08:00:00,2.764597584006547,2.671192639069288,2.956919098773003,2.8835332986316753
